Country Name,Country Code,Series Name,Series Code,1984 [YR1984],1997 [YR1997],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Albania,ALB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,73.9579391479492,67.0927429199219,69.7524566650391,72.4167861938477,73.9457702636719,77.609992980957,78.3257293701172,82.5578079223633,84.6651306152344,87.1469879150391,89.0813369750977,90.3134918212891,93.9528884887695,97.4439926147461,99.7002716064453,103.765159606934,104.288032531738,103.084899902344,100.21997833252,99.3089599609375,99.8547897338867,99.2453994750977,96.1674728393555,96.8862228393555,95.7034072875977
Albania,ALB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,5.76454019546509,12.585599899292,15.232159614563,15.4916801452637,15.9305896759033,16.3815498352051,19.8219509124756,23.5391502380371,27.7050094604492,32.1192588806152,33.4154510498047,34.2157402038574,45.0025787353516,49.6660118103027,59.5761795043945,65.3152923583984,66.8260116577148,62.9865608215332,59.2744903564453,58.6535110473633,56.6088714599609,62.0760917663574,61.392578125,60.3175811767578,62.731990814209
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71502,73904,75404,75639,75.89,76142,76376,76621,76816,77549,77653,77781,77936,78092,78064,78123,78407,78644,78.86,79047,79184,79282,76989,76463,..
Albania,ALB,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,108.1429488785,106.964920387,106.8372657034,102.0164154947,100.0292353648,98.9610229126,98.9302575305,98.499218272,98.178779208,97.7525072692,102.2687889865,101.8826175886,103.3323295768,102.8552768129,101.1418985703,100,101.0767054695,104.0747474235,104.1489992806,103.9745074856,103.9294905175,103.7218886175,..
Albania,ALB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0,2.1031528051092,4.10877595525929,5.28543275433979,3.10482707446756,3.17270817814522,4.75017450889019,3.25976770729301,3.6548513466532,6.10897965072408,9.68207086703932,11.1706432239538,9.13813121508568,8.1353361623445,7.45135493236808,9.81628455146501,8.69303872198522,8.69053392002112,8.80509197849022,7.85544826704409,7.94635567518757,7.79792050752732,7.05509220945392,6.79614080368671,7.63359072117973
Albania,ALB,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,38.3472354348279,20.1153855440596,31.9065919924022,36.7293171165447,36.0555222491949,35.893897051663,37.7956906742438,37.9198508262628,38.0702469821882,36.3847418200197,33.9492974767645,32.7089102886875,28.4284718608957,29.3662326698569,26.4886769391909,26.0795576173676,24.1586735516607,24.4134902778833,24.3679312234674,24.5765033636177,23.862626974036,22.3132984158928,22.6495060386901,24.3536146099874,23.930360947052
Albania,ALB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,"19,028","18,575","17,895","16,989","16,31","15,97","15,63","15,97","13,06","13,67","14,09","13,48","13,38","15,87","18,05","17,19","15,42",,,,,,
North Macedonia,MKD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,,16.9308977421716,23.8322774403411,20.7524914823595,18.0793021057411,17.4050700533502,16.1849523581037,16.5105722135945,16.803123717782,18.5832389308009,19.0756882172195,18.2905857817131,18.1203224569461,18.6480481162538,17.504796858282,17.1123379786252,16.9763522579676,15.4300221084575,,,,,,
North Macedonia,MKD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,2954.5238308875,3283.37934095351,3169.32514368931,3240.11064526089,3301.31361922323,3445.80843699925,3600.95390451686,3779.67672714493,4017.79390926417,4230.73498999821,4207.80679229371,4339.9663336969,4433.88946223239,4408.29842132998,4530.68414622156,4687.29849775791,4861.55615984223,4994.56120070716,5043.6945185295,5184.69680504137,5386.2027499932,5067.21588735157,5365.47609852695,5500.39905918291
North Macedonia,MKD,Trade (% of GDP),NE.TRD.GNFS.ZS,..,71.8342589043406,80.1601473580914,71.4782105684389,71.5334846721143,71.0693204909674,80.8704849956907,85.8410034787176,92.5516664675666,106.092966003288,111.570054713298,87.1767537660809,97.8810691156562,113.19191013947,112.214834702155,104.857229956305,112.537928969299,113.698443879103,116.185408418026,124.13728389629,133.215207648008,138.576231840539,128.241258081377,148.468967015541,170.818251050312
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1988682,1996869,2026350,2034882,2020157,2026773,2032544,2036855,2040228,2043559,2046898,2050671,2055004,2058539,2061044,2064032,2067471,2070226,2072490,2074502,2076217,2076694,2072531,2065092,2057679
North Macedonia,MKD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,1.29436487155048,6.60742291038535,5.19888525744053,2.31459794083216,0.855562122724249,-0.448650206552057,0.52551595071433,3.21362929606349,2.25175798305448,8.33189666968097,-0.739633963061138,1.50997522027615,3.90475422069738,3.31605566687646,2.78500056726115,-0.281705032928538,-0.299920475631447,-0.239290787684491,1.3516188967744,1.45831298507127,0.766439573459688,1.20007348888482,3.23074912132919,14.2047173195833
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,1.43998133659125,4.54913578288874,-3.06725662451662,1.49366547202928,2.22260165732409,4.67408957960916,4.72408864201974,5.13702516153505,6.47348685752347,5.47200139015595,-0.358614856979671,3.35875085773812,2.33988604520331,-0.456183223607937,2.92525766450484,3.62912351276373,3.85586514041738,2.84820519363306,1.08177273813243,2.88059670964267,3.91041953840173,-6.11088671102702,5.5060164611849,2.14665647284551
North Macedonia,MKD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,10.4323128542443,10.0962814603895,9.74511971409667,10.1701207745349,11.5387764520235,11.5539948572935,9.73619454882038,8.98936805638514,8.93241688545385,11.4435151485936,10.3701684908181,10.1206048077275,9.35099292094117,9.10471970396591,10.0274760854448,10.1775672771312,9.72691849418736,9.17290831294816,7.87324504211252,8.47039846991427,8.13229139447626,8.56904257773164,7.2493277727496,8.1240004472683
North Macedonia,MKD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,28.2036029806351,21.4063367196738,20.5865455856541,19.3780672207161,22.4884068866443,21.0384420875685,20.3620070871171,21.6625851152789,20.5809235456128,19.5331292631782,18.9727028474128,21.0422688522191,21.5924220032487,21.0808587045723,22.1404647622691,22.822578658191,23.9221832208017,23.9630460915105,24.2589458765972,24.0504298826712,23.7034834116039,22.7433488020449,22.3548655980999,22.949505687219
